0.000000000000000000e+00,9.370100000000000651e-02,-2.384199999999999861e-02
-4.822800000000000412e-13,8.874700000000000644e-02,-2.211799999999999877e-02
1.646500000000000103e-13,8.163299999999999723e-02,-1.962399999999999908e-02
-2.660199999999999913e-12,7.253400000000000125e-02,-1.644500000000000128e-02
6.169500000000000116e-13,6.167000000000000259e-02,-1.269299999999999942e-02
3.342100000000000067e-12,4.930699999999999666e-02,-8.498600000000000251e-03
1.765799999999999908e-13,3.574399999999999800e-02,-4.007900000000000004e-03
-1.672099999999999913e-12,2.131100000000000008e-02,6.224299999999999885e-04
4.689599999999999526e-13,6.360499999999999834e-03,5.231099999999999813e-03
4.141699999999999912e-13,-8.744999999999999302e-03,9.657400000000000012e-03
-6.897300000000000307e-13,-2.363799999999999929e-02,1.374700000000000054e-02
1.550800000000000016e-12,-3.795599999999999669e-02,1.735799999999999843e-02
-7.388500000000000526e-14,-5.134999999999999981e-02,2.036299999999999916e-02
-2.813200000000000170e-12,-6.349599999999999689e-02,2.265800000000000106e-02
2.056699999999999910e-12,-7.409699999999999620e-02,2.416400000000000145e-02
-1.264899999999999992e-12,-8.289499999999999647e-02,2.482699999999999838e-02
6.868900000000000347e-12,-8.967799999999999383e-02,2.462500000000000105e-02
-6.233599999999999611e-12,-9.427900000000000169e-02,2.356499999999999914e-02
1.425500000000000085e-13,-9.658700000000000618e-02,2.168300000000000088e-02
-4.013500000000000215e-12,-9.654500000000000581e-02,1.904499999999999943e-02
5.808299999999999797e-12,-9.415500000000000258e-02,1.574300000000000005e-02
-2.773099999999999967e-12,-8.947499999999999898e-02,1.189199999999999979e-02
8.739200000000000567e-12,-8.261799999999999700e-02,7.627100000000000372e-03
-5.703699999999999617e-12,-7.375199999999999811e-02,3.096100000000000067e-03
-1.831100000000000144e-12,-6.309199999999999531e-02,-1.542799999999999987e-03
1.568699999999999970e-12,-5.089699999999999780e-02,-6.127999999999999767e-03
3.589400000000000033e-12,-3.746399999999999730e-02,-1.050000000000000065e-02
-7.396900000000000521e-12,-2.312000000000000166e-02,-1.450500000000000053e-02
3.594900000000000161e-13,-8.213599999999999721e-03,-1.800500000000000017e-02
1.399799999999999952e-12,6.892599999999999595e-03,-2.087699999999999972e-02
3.967900000000000188e-13,2.183099999999999971e-02,-2.302200000000000080e-02
-9.316999999999999579e-13,3.623900000000000038e-02,-2.436400000000000024e-02
-2.011699999999999900e-13,4.976499999999999674e-02,-2.485599999999999962e-02
6.753500000000000455e-13,6.208099999999999730e-02,-2.448200000000000029e-02
6.306099999999999504e-14,7.288600000000000634e-02,-2.325500000000000136e-02
-4.642999999999999502e-13,8.191900000000000570e-02,-2.121699999999999975e-02
1.019000000000000000e-12,8.895899999999999641e-02,-1.844000000000000153e-02
3.103399999999999883e-12,9.383500000000000174e-02,-1.501899999999999936e-02
-2.206599999999999907e-12,9.642900000000000083e-02,-1.107499999999999978e-02
5.171999999999999570e-13,9.667699999999999905e-02,-6.745199999999999807e-03
-3.934599999999999815e-12,9.457400000000000528e-02,-2.180000000000000080e-03
8.869599999999999890e-13,9.017000000000000015e-02,2.461099999999999920e-03
