0.000000000000000000e+00,8.514900000000000246e-02,-4.559499999999999664e-02
3.607099999999999847e-13,7.997899999999999454e-02,-4.371400000000000285e-02
-2.549300000000000053e-12,7.252599999999999325e-02,-4.104000000000000009e-02
4.065500000000000398e-12,6.300300000000000344e-02,-3.762000000000000066e-02
-2.432899999999999862e-12,5.168099999999999777e-02,-3.351699999999999818e-02
-3.218499999999999867e-13,3.888400000000000190e-02,-2.880599999999999827e-02
4.961599999999999780e-13,2.497699999999999920e-02,-2.357100000000000167e-02
2.081899999999999843e-12,1.035600000000000062e-02,-1.790900000000000131e-02
4.650199999999999714e-13,-4.559500000000000185e-03,-1.192099999999999931e-02
-4.786300000000000315e-12,-1.934500000000000108e-02,-5.716699999999999907e-03
2.644299999999999951e-12,-3.357899999999999774e-02,5.913599999999999760e-04
-5.111999999999999826e-13,-4.685399999999999981e-02,6.888599999999999932e-03
-1.823200000000000148e-12,-5.879100000000000298e-02,1.306099999999999969e-02
3.187000000000000052e-12,-6.905000000000000027e-02,1.899599999999999900e-02
-4.620500000000000355e-12,-7.733800000000000396e-02,2.458600000000000022e-02
-2.318099999999999988e-12,-8.341800000000000603e-02,2.972999999999999948e-02
7.331699999999999546e-12,-8.711699999999999999e-02,3.433300000000000241e-02
-1.069799999999999945e-12,-8.832900000000000473e-02,3.831400000000000083e-02
-2.318599999999999834e-12,-8.701899999999999913e-02,4.159800000000000303e-02
-7.831499999999999497e-13,-8.322599999999999443e-02,4.412800000000000056e-02
3.690700000000000016e-12,-7.705599999999999949e-02,4.585600000000000093e-02
-2.639700000000000152e-12,-6.868699999999999806e-02,4.675100000000000089e-02
2.013399999999999882e-12,-5.835699999999999915e-02,4.679699999999999832e-02
-1.074699999999999954e-13,-4.636099999999999943e-02,4.599400000000000016e-02
1.134899999999999940e-12,-3.304100000000000092e-02,4.435599999999999959e-02
-3.177499999999999840e-13,-1.877900000000000055e-02,4.191199999999999787e-02
-5.080400000000000243e-13,-3.979899999999999757e-03,3.870699999999999835e-02
-2.511499999999999951e-12,1.093200000000000074e-02,3.479899999999999660e-02
1.953400000000000138e-12,2.553300000000000014e-02,3.025900000000000117e-02
5.884200000000000312e-13,3.940400000000000152e-02,2.517000000000000140e-02
-7.683900000000000207e-13,5.215100000000000291e-02,1.962300000000000155e-02
-8.282299999999999959e-13,6.340800000000000602e-02,1.372100000000000056e-02
9.375799999999999288e-13,7.285600000000000409e-02,7.569000000000000207e-03
-9.635599999999999857e-13,8.022400000000000364e-02,1.279799999999999991e-03
2.088299999999999897e-12,8.530200000000000282e-02,-5.032599999999999921e-03
-2.024200000000000200e-12,8.794399999999999440e-02,-1.125400000000000011e-02
3.114099999999999827e-12,8.807600000000000151e-02,-1.727000000000000063e-02
-3.920199999999999795e-13,8.569400000000000628e-02,-2.297300000000000036e-02
-1.580499999999999980e-12,8.086500000000000632e-02,-2.825899999999999940e-02
-6.108399999999999498e-13,7.372800000000000187e-02,-3.303199999999999886e-02
-8.024700000000000128e-13,6.448700000000000265e-02,-3.720500000000000196e-02
8.851799999999999703e-13,5.340400000000000008e-02,-4.070200000000000207e-02
-2.913600000000000025e-12,4.079699999999999993e-02,-4.346099999999999963e-02
2.524000000000000150e-12,2.702500000000000041e-02,-4.542999999999999816e-02
9.986999999999999753e-13,1.248200000000000004e-02,-4.657399999999999735e-02
-7.255900000000000415e-13,-2.417499999999999944e-03,-4.687299999999999800e-02
7.233099999999999744e-13,-1.724799999999999944e-02,-4.632000000000000006e-02
1.066700000000000089e-12,-3.158600000000000296e-02,-4.492600000000000066e-02
-2.361599999999999954e-12,-4.502300000000000052e-02,-4.271699999999999803e-02
2.115400000000000054e-12,-5.717400000000000260e-02,-3.973100000000000243e-02
-1.306599999999999905e-12,-6.769300000000000317e-02,-3.602500000000000147e-02
-1.377299999999999998e-12,-7.628000000000000058e-02,-3.166399999999999770e-02
2.272800000000000171e-12,-8.268899999999999861e-02,-2.672799999999999829e-02
-3.537199999999999912e-12,-8.673699999999999466e-02,-2.130699999999999955e-02
1.838499999999999891e-12,-8.830999999999999961e-02,-1.549900000000000062e-02
-1.310399999999999950e-12,-8.736099999999999421e-02,-9.409300000000000649e-03
3.269500000000000154e-12,-8.391899999999999360e-02,-3.148999999999999889e-03
4.153199999999999711e-12,-7.808099999999999763e-02,3.168499999999999876e-03
-1.452799999999999949e-11,-7.001400000000000678e-02,9.428499999999999381e-03
8.282599999999999463e-12,-5.994900000000000229e-02,1.551699999999999954e-02
6.317199999999999578e-13,-4.817199999999999954e-02,2.132399999999999921e-02
2.214299999999999965e-12,-3.501900000000000152e-02,2.674400000000000041e-02
-9.955400000000000171e-13,-2.086800000000000113e-02,3.167799999999999783e-02
-3.306800000000000107e-13,-6.119999999999999572e-03,3.603699999999999959e-02
1.688099999999999895e-13,8.802199999999999608e-03,3.974199999999999955e-02
-3.116699999999999836e-12,2.347300000000000081e-02,4.272499999999999909e-02
4.496399999999999905e-13,3.747400000000000037e-02,4.493199999999999972e-02
3.911599999999999610e-12,5.040499999999999842e-02,4.632300000000000306e-02
-1.253600000000000030e-12,6.189700000000000063e-02,4.687299999999999800e-02
1.370500000000000067e-12,7.162300000000000610e-02,4.657200000000000228e-02
2.454300000000000155e-12,7.930299999999999849e-02,4.542500000000000010e-02
-3.573100000000000194e-12,8.472000000000000364e-02,4.345299999999999857e-02
-2.166400000000000139e-12,8.771800000000000430e-02,4.069300000000000000e-02
1.700500000000000075e-12,8.821199999999999875e-02,3.719299999999999690e-02
-3.882199999999999755e-12,8.618800000000000072e-02,3.301799999999999874e-02
4.051899999999999729e-12,8.170399999999999885e-02,2.824399999999999827e-02
-1.215900000000000100e-12,7.488699999999999524e-02,2.295600000000000071e-02
9.338100000000000368e-13,6.593300000000000549e-02,1.725199999999999997e-02
-4.125600000000000111e-13,5.509599999999999914e-02,1.123500000000000019e-02
1.570699999999999961e-12,4.268600000000000172e-02,5.013100000000000368e-03
-1.736900000000000000e-12,2.905800000000000050e-02,-1.299400000000000034e-03
1.757900000000000012e-12,1.460000000000000013e-02,-7.588300000000000080e-03
2.022299999999999875e-13,-2.740800000000000050e-04,-1.373899999999999948e-02
2.047900000000000190e-12,-1.514099999999999994e-02,-1.964099999999999874e-02
-3.729500000000000214e-12,-2.957500000000000059e-02,-2.518600000000000005e-02
-3.024199999999999877e-13,-4.316500000000000198e-02,-3.027399999999999883e-02
7.178100000000000484e-13,-5.552300000000000291e-02,-3.481200000000000266e-02
-4.260499999999999870e-13,-6.629599999999999382e-02,-3.871800000000000241e-02
2.122699999999999881e-13,-7.517600000000000671e-02,-4.191999999999999893e-02
-4.201100000000000143e-13,-8.191099999999999770e-02,-4.436199999999999866e-02
2.594199999999999993e-12,-8.630699999999999483e-02,-4.599799999999999722e-02
-5.585299999999999637e-12,-8.823899999999999799e-02,-4.679900000000000032e-02
7.983600000000000434e-13,-8.765199999999999381e-02,-4.674999999999999989e-02
2.831199999999999892e-12,-8.456299999999999928e-02,-4.585199999999999693e-02
7.953599999999999552e-13,-7.906000000000000527e-02,-4.412100000000000050e-02
-2.311499999999999996e-12,-7.130000000000000226e-02,-4.158900000000000097e-02
3.745500000000000146e-12,-6.150499999999999717e-02,-3.830299999999999677e-02
-7.701600000000000222e-13,-4.995399999999999840e-02,-3.432000000000000328e-02
-1.297199999999999966e-12,-3.697700000000000292e-02,-2.971400000000000083e-02
-6.967199999999999837e-13,-2.294399999999999912e-02,-2.456900000000000056e-02
-5.713200000000000334e-13,-8.256599999999999356e-03,-1.897799999999999834e-02
1.631600000000000035e-12,6.666799999999999636e-03,-1.304199999999999977e-02
