-0.5,0.74952,-0.5,-0.35714,0.80054,-0.5,-0.21429,0.83258,-0.5,-0.071429,0.84808,-0.5,0.071429,0.84808,-0.5,0.21429,0.83258,-0.5,0.35714,0.80054,-0.5,0.5,0.74952,-0.5,-0.5,0.74952,-0.35714,-0.35714,0.80054,-0.35714,-0.21429,0.83258,-0.35714,-0.071429,0.84808,-0.35714,0.071429,0.84808,-0.35714,0.21429,0.83258,-0.35714,0.35714,0.80054,-0.35714,0.5,0.74952,-0.35714,-0.5,0.74952,-0.21429,-0.35714,0.80054,-0.21429,-0.21429,0.83258,-0.21429,-0.071429,0.84808,-0.21429,0.071429,0.84808,-0.21429,0.21429,0.83258,-0.21429,0.35714,0.80054,-0.21429,0.5,0.74952,-0.21429,-0.5,0.74952,-0.071429,-0.35714,0.80054,-0.071429,-0.21429,0.83258,-0.071429,-0.071429,0.84808,-0.071429,0.071429,0.84808,-0.071429,0.21429,0.83258,-0.071429,0.35714,0.80054,-0.071429,0.5,0.74952,-0.071429,-0.5,0.74952,0.071429,-0.35714,0.80054,0.071429,-0.21429,0.83258,0.071429,-0.071429,0.84808,0.071429,0.071429,0.84808,0.071429,0.21429,0.83258,0.071429,0.35714,0.80054,0.071429,0.5,0.74952,0.071429,-0.5,0.74952,0.21429,-0.35714,0.80054,0.21429,-0.21429,0.83258,0.21429,-0.071429,0.84808,0.21429,0.071429,0.84808,0.21429,0.21429,0.83258,0.21429,0.35714,0.80054,0.21429,0.5,0.74952,0.21429,-0.5,0.74952,0.35714,-0.35714,0.80054,0.35714,-0.21429,0.83258,0.35714,-0.071429,0.84808,0.35714,0.071429,0.84808,0.35714,0.21429,0.83258,0.35714,0.35714,0.80054,0.35714,0.5,0.74952,0.35714,-0.5,0.74952,0.5,-0.35714,0.80054,0.5,-0.21429,0.83258,0.5,-0.071429,0.84808,0.5,0.071429,0.84808,0.5,0.21429,0.83258,0.5,0.35714,0.80054,0.5,0.5,0.74952,0.5
-0.50273,0.74864,-0.48661,-0.36176,0.78362,-0.47422,-0.21126,0.81129,-0.48865,-0.075147,0.82271,-0.48348,0.075147,0.82271,-0.48348,0.21126,0.81129,-0.48865,0.36176,0.78362,-0.47422,0.50273,0.74864,-0.48661,-0.51053,0.74314,-0.33451,-0.35115,0.78131,-0.35077,-0.22102,0.80422,-0.34275,-0.063843,0.81531,-0.3486,0.063843,0.81531,-0.3486,0.22102,0.80422,-0.34275,0.35115,0.78131,-0.35077,0.51053,0.74314,-0.33451,-0.49951,0.74421,-0.20092,-0.35505,0.79372,-0.19062,-0.21514,0.83259,-0.20578,-0.07098,0.84448,-0.20146,0.07098,0.84448,-0.20146,0.21514,0.83259,-0.20578,0.35505,0.79372,-0.19062,0.49951,0.74421,-0.20092,-0.49866,0.75087,-0.048797,-0.35727,0.80993,-0.067885,-0.21522,0.83446,-0.059555,-0.070165,0.85171,-0.066405,0.070165,0.85171,-0.066405,0.21522,0.83446,-0.059555,0.35727,0.80993,-0.067885,0.49866,0.75087,-0.048797,-0.50254,0.76534,0.08432,-0.35032,0.81847,0.09229,-0.21898,0.85163,0.079238,-0.065824,0.86881,0.082677,0.065824,0.86881,0.082677,0.21898,0.85163,0.079238,0.35032,0.81847,0.09229,0.50254,0.76534,0.08432,-0.49896,0.78703,0.23504,-0.36015,0.83443,0.21468,-0.21286,0.86928,0.22436,-0.07405,0.87536,0.2177,0.07405,0.87536,0.2177,0.21286,0.86928,0.22436,0.36015,0.83443,0.21468,0.49896,0.78703,0.23504,-0.5154,0.8146,0.36595,-0.34493,0.84489,0.37475,-0.2239,0.85754,0.36385,-0.058253,0.87837,0.36746,0.058253,0.87837,0.36746,0.2239,0.85754,0.36385,0.34493,0.84489,0.37475,0.5154,0.8146,0.36595,-0.5,0.84581,0.5148,-0.36515,0.8828,0.49219,-0.20729,0.86969,0.50962,-0.077793,0.89325,0.5013,0.077793,0.89325,0.5013,0.20729,0.86969,0.50962,0.36515,0.8828,0.49219,0.5,0.84581,0.5148
-0.506,0.74618,-0.4558,-0.36503,0.76754,-0.44344,-0.21021,0.7873,-0.4597,-0.076873,0.79393,-0.45493,0.076873,0.79393,-0.45493,0.21021,0.7873,-0.4597,0.36503,0.76754,-0.44344,0.506,0.74618,-0.4558,-0.5144,0.73595,-0.30235,-0.34783,0.76415,-0.3235,-0.22336,0.78022,-0.31535,-0.060217,0.79131,-0.323,0.060217,0.79131,-0.323,0.22336,0.78022,-0.31535,0.34783,0.76415,-0.3235,0.5144,0.73595,-0.30235,-0.50072,0.74484,-0.17053,-0.35448,0.78629,-0.16164,-0.21499,0.82984,-0.18255,-0.071587,0.83904,-0.17821,0.071587,0.83904,-0.17821,0.21499,0.82984,-0.18255,0.35448,0.78629,-0.16164,0.50072,0.74484,-0.17053,-0.5052,0.77451,-0.019826,-0.35503,0.82342,-0.046323,-0.21779,0.84042,-0.037985,-0.066898,0.85832,-0.047322,0.066898,0.85832,-0.047322,0.21779,0.84042,-0.037985,0.35503,0.82342,-0.046323,0.5052,0.77451,-0.019826,-0.51068,0.82177,0.1046,-0.35231,0.85188,0.11434,-0.21921,0.87688,0.098718,-0.066028,0.89102,0.10182,0.066028,0.89102,0.10182,0.21921,0.87688,0.098718,0.35231,0.85188,0.11434,0.51068,0.82177,0.1046,-0.51074,0.86675,0.25247,-0.35942,0.87929,0.23171,-0.21564,0.90875,0.23989,-0.071178,0.90325,0.23368,0.071178,0.90325,0.23368,0.21564,0.90875,0.23989,0.35942,0.87929,0.23171,0.51074,0.86675,0.25247,-0.51829,0.90194,0.38004,-0.34659,0.91174,0.39192,-0.22457,0.89209,0.38126,-0.058867,0.9009,0.38603,0.058867,0.9009,0.38603,0.22457,0.89209,0.38126,0.34659,0.91174,0.39192,0.51829,0.90194,0.38004,-0.5,0.93847,0.52914,-0.36048,0.95327,0.50531,-0.20771,0.91625,0.52381,-0.07751,0.93967,0.51219,0.07751,0.93967,0.51219,0.20771,0.91625,0.52381,0.36048,0.95327,0.50531,0.5,0.93847,0.52914
-0.50807,0.74244,-0.41569,-0.36678,0.75481,-0.40655,-0.20982,0.76382,-0.42125,-0.077424,0.76542,-0.41506,0.077424,0.76542,-0.41506,0.20982,0.76382,-0.42125,0.36678,0.75481,-0.40655,0.50807,0.74244,-0.41569,-0.51588,0.73071,-0.26371,-0.34752,0.75924,-0.28345,-0.22449,0.76723,-0.27658,-0.059042,0.77228,-0.28336,0.059042,0.77228,-0.28336,0.22449,0.76723,-0.27658,0.34752,0.75924,-0.28345,0.51588,0.73071,-0.26371,-0.50575,0.77453,-0.13726,-0.3591,0.79648,-0.1273,-0.21333,0.83182,-0.15063,-0.073676,0.83562,-0.14482,0.073676,0.83562,-0.14482,0.21333,0.83182,-0.15063,0.3591,0.79648,-0.1273,0.50575,0.77453,-0.13726,-0.51171,0.82316,0.0067855,-0.35605,0.85471,-0.016913,-0.2186,0.85718,-0.0074383,-0.066457,0.86934,-0.01698,0.066457,0.86934,-0.01698,0.2186,0.85718,-0.0074383,0.35605,0.85471,-0.016913,0.51171,0.82316,0.0067855,-0.51124,0.86949,0.13269,-0.35837,0.89698,0.13765,-0.21602,0.90108,0.12675,-0.069585,0.92225,0.12624,0.069585,0.92225,0.12624,0.21602,0.90108,0.12675,0.35837,0.89698,0.13765,0.51124,0.86949,0.13269,-0.51244,0.92411,0.27527,-0.35858,0.93137,0.25656,-0.2157,0.9517,0.26315,-0.069776,0.93114,0.25876,0.069776,0.93114,0.25876,0.2157,0.9517,0.26315,0.35858,0.93137,0.25656,0.51244,0.92411,0.27527,-0.51545,0.96933,0.40167,-0.35115,0.96809,0.41332,-0.22147,0.93787,0.40453,-0.063929,0.92741,0.41122,0.063929,0.92741,0.41122,0.22147,0.93787,0.40453,0.35115,0.96809,0.41332,0.51545,0.96933,0.40167,-0.5,1.026,0.54284,-0.35744,0.99412,0.53451,-0.20867,0.96003,0.54826,-0.075107,0.99158,0.52765,0.075107,0.99158,0.52765,0.20867,0.96003,0.54826,0.35744,0.99412,0.53451,0.5,1.026,0.54284
-0.50922,0.73756,-0.37403,-0.3667,0.74389,-0.36954,-0.21024,0.74572,-0.37536,-0.076792,0.74571,-0.36958,0.076792,0.74571,-0.36958,0.21024,0.74572,-0.37536,0.3667,0.74389,-0.36954,0.50922,0.73756,-0.37403,-0.5182,0.75213,-0.22705,-0.34953,0.76707,-0.23866,-0.22392,0.76705,-0.23495,-0.060388,0.76509,-0.23772,0.060388,0.76509,-0.23772,0.22392,0.76705,-0.23495,0.34953,0.76707,-0.23866,0.5182,0.75213,-0.22705,-0.50849,0.80774,-0.10049,-0.36369,0.82153,-0.096946,-0.21171,0.84355,-0.1131,-0.07524,0.84078,-0.10677,0.07524,0.84078,-0.10677,0.21171,0.84355,-0.1131,0.36369,0.82153,-0.096946,0.50849,0.80774,-0.10049,-0.51284,0.86004,0.03775,-0.35482,0.89171,0.017335,-0.22006,0.88148,0.024429,-0.065293,0.88847,0.017888,0.065293,0.88847,0.017888,0.22006,0.88148,0.024429,0.35482,0.89171,0.017335,0.51284,0.86004,0.03775,-0.50815,0.92154,0.16205,-0.36241,0.93892,0.16162,-0.21099,0.92797,0.1604,-0.074343,0.95689,0.15313,0.074343,0.95689,0.15313,0.21099,0.92797,0.1604,0.36241,0.93892,0.16162,0.50815,0.92154,0.16205,-0.5143,0.98486,0.29554,-0.35449,0.99177,0.28363,-0.21676,0.99839,0.28583,-0.066531,0.96328,0.28771,0.066531,0.96328,0.28771,0.21676,0.99839,0.28583,0.35449,0.99177,0.28363,0.5143,0.98486,0.29554,-0.50659,1.0472,0.41986,-0.35786,1.0317,0.43097,-0.21236,0.99569,0.4301,-0.072859,0.9755,0.43865,0.072859,0.9755,0.43865,0.21236,0.99569,0.4301,0.35786,1.0317,0.43097,0.50659,1.0472,0.41986,-0.5,1.1069,0.55572,-0.35462,1.0579,0.56185,-0.21536,1.0194,0.57104,-0.070712,1.04,0.55642,0.070712,1.04,0.55642,0.21536,1.0194,0.57104,0.35462,1.0579,0.56185,0.5,1.1069,0.55572
-0.5103,0.73833,-0.33272,-0.36531,0.74228,-0.329,-0.21158,0.73882,-0.32917,-0.075298,0.73874,-0.32501,0.075298,0.73874,-0.32501,0.21158,0.73882,-0.32917,0.36531,0.74228,-0.329,0.5103,0.73833,-0.33272,-0.51758,0.78219,-0.19269,-0.35289,0.7847,-0.20106,-0.22168,0.77858,-0.19407,-0.063531,0.77471,-0.19547,0.063531,0.77471,-0.19547,0.22168,0.77858,-0.19407,0.35289,0.7847,-0.20106,0.51758,0.78219,-0.19269,-0.51156,0.83569,-0.064259,-0.3627,0.85429,-0.0677,-0.2143,0.86426,-0.077125,-0.072526,0.86065,-0.071856,0.072526,0.86065,-0.071856,0.2143,0.86426,-0.077125,0.3627,0.85429,-0.067701,0.51156,0.83569,-0.064259,-0.51352,0.90419,0.06539,-0.35473,0.92343,0.04866,-0.2194,0.90759,0.057361,-0.06606,0.91259,0.052328,0.06606,0.91259,0.052328,0.2194,0.90759,0.057361,0.35473,0.92343,0.04866,0.51352,0.90419,0.06539,-0.50952,0.97493,0.18526,-0.35972,0.98926,0.1838,-0.21362,0.96615,0.18999,-0.072262,0.9924,0.18023,0.072262,0.9924,0.18023,0.21362,0.96615,0.18999,0.35972,0.98926,0.1838,0.50952,0.97493,0.18526,-0.51262,1.0423,0.31583,-0.35419,1.0418,0.30795,-0.2145,1.0476,0.30769,-0.067382,1.0059,0.31548,0.067382,1.0059,0.31548,0.2145,1.0476,0.30769,0.35419,1.0418,0.30795,0.51262,1.0423,0.31583,-0.50675,1.1093,0.43784,-0.35493,1.0998,0.44745,-0.21281,1.0606,0.45281,-0.071612,1.039,0.46241,0.071612,1.039,0.46241,0.21281,1.0606,0.45281,0.35493,1.0998,0.44745,0.50675,1.1093,0.43784,-0.5,1.18,0.5676,-0.35535,1.1324,0.57893,-0.21569,1.0917,0.5903,-0.071337,1.0888,0.58768,0.071337,1.0888,0.58768,0.21569,1.0917,0.5903,0.35535,1.1324,0.57893,0.5,1.18,0.5676
-0.51066,0.74778,-0.29433,-0.36419,0.75313,-0.29086,-0.21238,0.74421,-0.28919,-0.074399,0.74237,-0.28622,0.074399,0.74237,-0.28622,0.21238,0.74421,-0.28919,0.36419,0.75313,-0.29086,0.51066,0.74778,-0.29433,-0.51672,0.81451,-0.16305,-0.35484,0.80676,-0.16815,-0.22029,0.80082,-0.15855,-0.065394,0.79986,-0.16135,0.065394,0.79986,-0.16135,0.22029,0.80082,-0.15855,0.35484,0.80676,-0.16815,0.51672,0.81451,-0.16305,-0.51304,0.86713,-0.034356,-0.36106,0.88795,-0.040216,-0.21597,0.89282,-0.048521,-0.070607,0.88982,-0.043928,0.070607,0.88982,-0.043928,0.21597,0.89282,-0.048521,0.36106,0.88795,-0.040216,0.51304,0.86713,-0.034356,-0.51238,0.9476,0.088698,-0.35583,0.96029,0.073046,-0.21806,0.94023,0.086198,-0.067801,0.94026,0.083973,0.067801,0.94026,0.083973,0.21806,0.94023,0.086198,0.35583,0.96029,0.073046,0.51238,0.9476,0.088698,-0.51053,1.0183,0.20792,-0.35704,1.0364,0.20377,-0.21665,1.0067,0.21342,-0.069943,1.0275,0.2036,0.069943,1.0275,0.2036,0.21665,1.0067,0.21342,0.35704,1.0364,0.20377,0.51053,1.0183,0.20792,-0.50949,1.1018,0.32978,-0.35487,1.0929,0.32537,-0.21082,1.0967,0.32659,-0.069683,1.0511,0.34048,0.069683,1.0511,0.34048,0.21082,1.0967,0.32659,0.35487,1.0929,0.32537,0.50949,1.1018,0.32978,-0.50836,1.1732,0.4483,-0.35209,1.1632,0.45985,-0.21505,1.1286,0.467,-0.068595,1.1047,0.47843,0.068595,1.1047,0.47843,0.21505,1.1286,0.467,0.35209,1.1632,0.45985,0.50836,1.1732,0.4483,-0.5,1.244,0.57835,-0.3581,1.1957,0.59026,-0.21297,1.1656,0.60449,-0.072835,1.1489,0.60872,0.072835,1.1489,0.60872,0.21297,1.1656,0.60449,0.3581,1.1957,0.59026,0.5,1.244,0.57835
-0.51009,0.76329,-0.26355,-0.36393,0.77255,-0.26124,-0.21223,0.75713,-0.25869,-0.07456,0.75462,-0.2556,0.07456,0.75462,-0.2556,0.21223,0.75713,-0.25869,0.36393,0.77255,-0.26123,0.51009,0.76329,-0.26355,-0.51698,0.84647,-0.14104,-0.35468,0.83294,-0.1431,-0.22058,0.83165,-0.13409,-0.065061,0.8324,-0.13802,0.065061,0.8324,-0.13802,0.22058,0.83165,-0.13409,0.35468,0.83294,-0.1431,0.51698,0.84647,-0.14104,-0.51293,0.90042,-0.013282,-0.36087,0.92133,-0.01839,-0.21577,0.9255,-0.029369,-0.070646,0.91972,-0.022767,0.070646,0.91972,-0.022767,0.21577,0.9255,-0.029369,0.36087,0.92133,-0.01839,0.51293,0.90042,-0.013282,-0.51116,0.98609,0.10693,-0.35649,0.99941,0.089459,-0.21719,0.97853,0.10631,-0.068783,0.97224,0.10808,0.068783,0.97224,0.10808,0.21719,0.97853,0.10631,0.35649,0.99941,0.089459,0.51116,0.98609,0.10693,-0.51067,1.0658,0.21978,-0.35756,1.084,0.21639,-0.21716,1.0519,0.22634,-0.070246,1.0606,0.22258,0.070246,1.0606,0.22258,0.21716,1.0519,0.22634,0.35756,1.084,0.21639,0.51067,1.0658,0.21978,-0.50688,1.1495,0.34224,-0.35626,1.1425,0.33557,-0.2084,1.141,0.34264,-0.071944,1.0975,0.35962,0.071944,1.0975,0.35962,0.2084,1.141,0.34264,0.35626,1.1425,0.33557,0.50688,1.1495,0.34224,-0.51245,1.2188,0.46144,-0.35252,1.2167,0.46908,-0.21773,1.1874,0.47562,-0.066894,1.1689,0.48554,0.066894,1.1689,0.48554,0.21773,1.1874,0.47562,0.35252,1.2167,0.46908,0.51245,1.2188,0.46144,-0.5,1.2978,0.58782,-0.35935,1.2482,0.59866,-0.21025,1.2317,0.61374,-0.073669,1.2047,0.62198,0.073669,1.2047,0.62198,0.21025,1.2317,0.61374,0.35935,1.2482,0.59866,0.5,1.2978,0.58782
-0.50859,0.78318,-0.24137,-0.36371,0.79897,-0.24159,-0.21168,0.7745,-0.23591,-0.075175,0.77465,-0.2336,0.075175,0.77465,-0.2336,0.21168,0.7745,-0.23591,0.36371,0.79897,-0.24159,0.50859,0.78318,-0.24137,-0.51776,0.87644,-0.1252,-0.35346,0.86217,-0.12663,-0.22158,0.86741,-0.12052,-0.063784,0.86825,-0.125,0.063784,0.86825,-0.125,0.22158,0.86741,-0.12052,0.35346,0.86217,-0.12663,0.51776,0.87644,-0.1252,-0.51198,0.93636,-0.0012712,-0.36095,0.95517,-0.003386,-0.21471,0.96026,-0.018812,-0.071435,0.95046,-0.0090593,0.071435,0.95046,-0.0090595,0.21471,0.96026,-0.018812,0.36095,0.95517,-0.0033862,0.51198,0.93636,-0.0012714,-0.50955,1.0226,0.11966,-0.35646,1.0395,0.097506,-0.21612,1.021,0.1168,-0.069204,1.0058,0.12328,0.069204,1.0058,0.12328,0.21612,1.021,0.1168,0.35646,1.0395,0.097506,0.50955,1.0226,0.11966,-0.51001,1.1011,0.23204,-0.35812,1.1263,0.22501,-0.21646,1.0995,0.22987,-0.070242,1.0927,0.23575,0.070242,1.0927,0.23575,0.21646,1.0995,0.22987,0.35812,1.1263,0.22501,0.51001,1.1011,0.23204,-0.50491,1.1898,0.3517,-0.35617,1.1881,0.34049,-0.2069,1.1842,0.35178,-0.072954,1.1422,0.37095,0.072954,1.1422,0.37095,0.2069,1.1842,0.35177,0.35617,1.1881,0.34049,0.50491,1.1898,0.3517,-0.51445,1.2631,0.46728,-0.3525,1.2682,0.47243,-0.21963,1.2392,0.47811,-0.065782,1.2252,0.48652,0.065782,1.2252,0.48652,0.21963,1.2392,0.47811,0.3525,1.2682,0.47243,0.51445,1.2631,0.46728,-0.5,1.3406,0.59588,-0.35943,1.2913,0.60225,-0.20836,1.2851,0.61872,-0.074211,1.2516,0.6277,0.074211,1.2516,0.6277,0.20836,1.2851,0.61872,0.35943,1.2913,0.60225,0.5,1.3406,0.59588
-0.50522,0.80579,-0.23044,-0.36299,0.83034,-0.2325,-0.21062,0.79504,-0.22159,-0.07622,0.80107,-0.22255,0.07622,0.80107,-0.22255,0.21062,0.79504,-0.22159,0.36299,0.83033,-0.2325,0.50522,0.80579,-0.23044,-0.51911,0.90419,-0.11683,-0.35121,0.89324,-0.12057,-0.22326,0.90319,-0.11672,-0.061596,0.9015,-0.12014,0.061597,0.9015,-0.12014,0.22326,0.90319,-0.11672,0.35121,0.89324,-0.12057,0.51911,0.90419,-0.11683,-0.50944,0.9713,0.001203,-0.36117,0.98982,0.0034667,-0.21231,0.99326,-0.015671,-0.073087,0.978,-0.00067421,0.073087,0.978,-0.00067443,0.21231,0.99326,-0.015671,0.36117,0.98982,0.0034664,0.50944,0.9713,0.0012029,-0.50766,1.0543,0.12668,-0.35655,1.0758,0.098434,-0.21443,1.0658,0.11637,-0.06959,1.0423,0.12785,0.069589,1.0423,0.12785,0.21443,1.0658,0.11637,0.35655,1.0758,0.098434,0.50766,1.0543,0.12668,-0.50952,1.136,0.23487,-0.35909,1.1642,0.22842,-0.21531,1.1431,0.22753,-0.070764,1.1322,0.23767,0.070764,1.1322,0.23767,0.21531,1.1431,0.22753,0.35909,1.1642,0.22842,0.50952,1.136,0.23487,-0.50299,1.2238,0.35688,-0.35737,1.2296,0.33798,-0.20639,1.2234,0.35469,-0.074208,1.1842,0.37199,0.074208,1.1842,0.37199,0.20639,1.2234,0.35469,0.35737,1.2296,0.33798,0.50299,1.2238,0.35688,-0.51694,1.2921,0.4735,-0.35285,1.3056,0.47566,-0.22165,1.2823,0.47645,-0.064269,1.2732,0.48278,0.064269,1.2732,0.48278,0.22165,1.2823,0.47645,0.35285,1.3056,0.47566,0.51694,1.2921,0.4735,-0.5,1.3717,0.60244,-0.35847,1.3286,0.6022,-0.20581,1.3287,0.61924,-0.074942,1.2862,0.62626,0.074942,1.2862,0.62626,0.20581,1.3287,0.61924,0.35847,1.3286,0.6022,0.5,1.3717,0.60244
