0.000000000000000000e+00,9.334399999999999642e-02,2.368900000000000172e-02
2.025900000000000082e-12,8.734200000000000297e-02,2.267200000000000118e-02
-5.427700000000000389e-12,7.867799999999999794e-02,2.122299999999999881e-02
-8.926199999999999871e-13,6.761499999999999455e-02,1.936999999999999833e-02
3.829500000000000192e-12,5.449099999999999777e-02,1.714800000000000005e-02
2.169999999999999841e-12,3.970499999999999724e-02,1.459900000000000087e-02
-3.367000000000000092e-12,2.370900000000000091e-02,1.177199999999999948e-02
-7.443499999999999938e-12,6.989699999999999733e-03,8.721299999999999539e-03
8.174099999999999269e-12,-9.942599999999999355e-03,5.504300000000000165e-03
1.081599999999999955e-12,-2.657199999999999840e-02,2.182499999999999978e-03
8.894600000000000288e-13,-4.239099999999999813e-02,-1.180899999999999919e-03
-2.193100000000000015e-12,-5.691700000000000231e-02,-4.521899999999999704e-03
-1.702500000000000066e-12,-6.970899999999999319e-02,-7.776700000000000106e-03
1.910699999999999926e-12,-8.037500000000000200e-02,-1.088300000000000031e-02
-3.622699999999999801e-13,-8.859000000000000208e-02,-1.378300000000000011e-02
1.861099999999999815e-12,-9.410399999999999321e-02,-1.642000000000000057e-02
1.600600000000000066e-12,-9.675000000000000266e-02,-1.874400000000000024e-02
-2.847099999999999854e-12,-9.644500000000000295e-02,-2.071100000000000024e-02
-2.599100000000000103e-12,-9.320000000000000506e-02,-2.228400000000000172e-02
5.994100000000000076e-12,-8.711399999999999699e-02,-2.343200000000000144e-02
-4.080600000000000202e-12,-7.837099999999999622e-02,-2.413399999999999920e-02
2.564900000000000107e-12,-6.723899999999999322e-02,-2.437699999999999936e-02
2.337799999999999995e-12,-5.405700000000000088e-02,-2.415499999999999939e-02
-9.953000000000000100e-12,-3.922699999999999798e-02,-2.347300000000000081e-02
5.126600000000000390e-12,-2.320099999999999940e-02,-2.234399999999999928e-02
1.040299999999999995e-13,-6.467500000000000158e-03,-2.078999999999999945e-02
-4.632999999999999545e-13,1.046300000000000008e-02,-1.883900000000000158e-02
1.079400000000000025e-12,2.707499999999999837e-02,-1.652999999999999955e-02
8.451000000000000038e-13,4.286100000000000326e-02,-1.390599999999999996e-02
-2.238800000000000013e-13,5.734000000000000208e-02,-1.101700000000000075e-02
9.275900000000000390e-14,7.007199999999999540e-02,-7.918400000000000785e-03
7.497899999999999787e-13,8.066600000000000159e-02,-4.668900000000000133e-03
2.406399999999999924e-12,8.880200000000000593e-02,-1.330500000000000085e-03
-4.940200000000000296e-12,9.422999999999999432e-02,2.033300000000000038e-03
-2.329199999999999809e-13,9.678499999999999603e-02,5.358299999999999869e-03
1.572099999999999935e-13,9.638900000000000245e-02,8.581300000000000039e-03
1.903500000000000119e-12,9.305399999999999783e-02,1.164100000000000031e-02
-3.852499999999999993e-13,8.688200000000000089e-02,1.447900000000000055e-02
-1.067999999999999968e-13,7.806200000000000638e-02,1.704100000000000059e-02
3.013100000000000055e-13,6.686100000000000376e-02,1.927800000000000000e-02
-2.973199999999999892e-13,5.362200000000000299e-02,2.114900000000000113e-02
